Unnamed: 0,Id,Title,ISBN,Author,publication_year,publisher,language_code,description,reviews_count,ratings_count,original_publication_year,num_pages,format,series_work,similar_books,shelves,SmallImgURL,ImgURL
0,425818,"How to Catch a Star (The Boy, #1)",0007228074,Oliver Jeffers,2006.0,HarperCollinsChildren'sBooks,eng,"Once there was a boy, and that boy loved stars very much. So much so that he decided to catch one of his very own. But how? Waiting for them to grow tired from being up in the sky all night doesn't work. Climbing to the top of the tallest tree? No, not tall enough. The boy has a rocket ship . . . but it is made of paper and doesn't fly well at all. Finally, just when the boy is ready to give up, he learns that sometimes things aren't where, or what, we expect them to be.<p> First-time author/illustrator Oliver Jeffers offers a simple, childlike tale of reaching for the stars, and emerging with a friend.</p>",452,5606,2004.0,32.0,Hardcover,True,"Beegu;The Storm Whale;Handa's Surprise: Read and Share;Grandad's Island;The Snail and the Whale;I Am Henry Finch;Hana Hashimoto, Sixth Violin;Each Peach Pear Plum;Zog;Farmer Duck;The Day the Crayons Quit;Imaginary Fred;A Squash and a Squeeze;Snow White in New York;Owl Babies;Grandma Bird;The Tiger Who Came to Tea;The Promise",picture-books children-s-books children picture-book childrens kids childrens-books children-s space storytime,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408925941l/425818._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408925941l/425818._SX98_.jpg
0,24348893,Fireman Sam: The Famous Fireman (Fireman Sam Adventure Stories Book 1),MissingISBN,HiT Entertainment,2014.0,MissingPublisher,eng,Fireman Sam: The Famous Fireman (Fireman Sam Adventure Stories Book 1),0,6,2014.0,130.0,Paperback,False,None,childrens books-i-read-to-my-kid,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,22921936,I Love to Keep My Room Clean,MissingISBN,Shelley Admont,2014.0,MissingPublisher,eng,"Free video-book inside! <br />I Love to Keep My Room Clean (children's book) (Bedtime stories children's books collection) <br />Kids are masters of mess-making, especially in their rooms! How can you teach them to take care of their playthings and to keep things tidy? <br />This children’s book can motivate the kids to take responsibility and keep their room organized. Follow along as little bunny Jimmy and his brothers learn their lesson in this picture book. They learn to work together, clean up their room, and organize their toys. Once they finish, they finally have room for more fun and understand how important it is to keep their room clean. <br />This book is the part of the collection of short bedtime stories for children. <br />This story may be ideal for reading to your kids at bedtime and enjoyable for the whole family as well! <br />The gorgeous pictures will captivate your kids' hearts, and they will love to read this children’s book over and over again. It is suitable as a read-aloud book for preschoolers at bedtime or a self-read book for older children. <br />Scroll up and buy this children’s book now. Your children will love going back to this picture book again and again.",58,1818,2014.0,130.0,Paperback,False,"Wiggly the Worm;The Magical Zoo #1;The Jungle Crew;Dinosaur and Monster and The Magic Carpet (Dinosaur and Monster stories Book 1);The Mysterious Garden (Rebekah - Girl Detective #1);Children Books: Spike the Dinosaur (Early Beginner Readers Fiction Books Bedtime Stories Collection): Fun Short Stories for Kids, Jokes for Children, and ... (Fun Time Series for Beginning Readers);Rattles, the Barn Cat Misfit;5 Minute Tales - Bedtime Stories;Fairy and the Lost Wings;Willy the Whale (Children Books, Books for Kids, Bedtime Stories for Kids): Fun Short Stories, Games, Jokes for Kids, and a Coloring Book (Fun Time Series for Beginning Readers);Crabby the Crab;Bedtime Stories for Kids;The Enchanted Hat;100+ Knock Knock Jokes for Kids;Happy Monsters!;Finley the Fish;Cedric The Shark...Get's Toothache!;My Best Friend Is a Secret Agent: How Chip Became C.H.I.P. and Foiled the Freaky Fuzzy Invasion",children kids childrens children-s-books ebook children-books alexander-books picture-books kids-books childrens-books,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,21170197,Pinocchio,MissingISBN,Knowledge Works Company,2013.0,MissingPublisher,eng,"Pinocchio is the story of a young wooden puppet carved by a poor Italian woodworker named Gepetto. The story follows the mischievous adventures of Pinocchio as he sets out on a quest to become a real, live boy.<br /><br />A little history...This version by Knowledge Works Company is based off the original Pinnochio. This children's classic first appeared in 1883 in “The Adventures of Pinnochio” by Carl Collodi. Many versions have been seen since it originated, but we pride ourselves in keeping the classics as close to their original version as is possible. <br /><br />Enjoy this vividly illustrated version of the traditional story with your children.<br /><br />Knowledge Works Company strives to keep the classics alive! We want to be able to share the same stories our parents shared with us with you, so that you can share the classic children's fairy tales with your children.<br /><br />Knowledge Works offers Children's Story Books in both English and Spanish!",2,28,2013.0,130.0,Paperback,False,"CHACHA CHAUDHARY AND TEMPLE THIEF: CHACHA CHAUDHARY COMICS;The Extraordinarily Ordinary Life of Cassandra Jones: Walker Wildcats Year 1: Episode 1: The New Girl;Santa's Big Night;Princess Stories;Books for Girls :The Journey of the fairy: (Tales, Friendship, Grow up, Books for Girls 9-12) (Book of Fairy);Viola Witch's Black Magic: Diana Mermaid's Bedtime Stories Vol.2 (Children’s Book for ages 3-8) (Diana Mermaid's Stories);The Doll With Golden Hair;Journey to Shell Island (The Mermaid Adventures);I Don't want to Sleep;Kim lost her doll;Tom and John find a Treasure: It is a good bed time story to read to your child witch will provide you and your child a good time to strengthen your bond.;I'm a Magical Mermaid: Rhyming, picture book about Mermaids / bedtime reading / dressing up / early readers (Playing Dressing Up Picture Books);The Tale of Peter Rabbit;The Magical Zoo #1;My Grandma's Bag of Stories;PINKI AND SCHOOL PUNISHMENT;Books for Girls : Finding The Invisible Unicorn: (Tales, Friendship, Unicorn books for kids, Puberty Books for Girls 9-12);Princess the Unicorn",nogenreset,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,21157733,Storybook Collection (Disney Junior),1445473941,Walt Disney Company,2012.0,MissingPublisher,eng,"Beautifully designed, square, hardback storybook collection featuring 4 fun-filled tales from MMCH, Jungle Junction and Special Agent Oso. The fun never ends with your Disney Junior friends. Children of all ages will love reading or listening to these wonderful Disney stories. 160 pages. Battery requirements: Not required",1,11,2012.0,130.0,Hardcover,False,None,children-s combined-books-doubles ll-read audio_wanted eva-read girls-books-shelf books-i-read-to-my-kid mini my-daughters-books,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,29974518,I Don't Want to Eat Bugs (Lisbon's Misadventures Book 1),MissingISBN,Rachel Branton,2014.0,MissingPublisher,eng,I Don't Want to Eat Bugs (Lisbon's Misadventures Book 1),106,1201,2014.0,130.0,Paperback,True,"Bearded: A Very Hairy Children's Book;My Snowman, Paul (Snowman Paul Book 1);Crabby the Crab;Rattles, the Barn Cat Misfit;Dragon's Breath;Harry the Happy Mouse;Books For Kids: Little Cats Eww And Yuck: Stinky Kittens (Little Cats Eww And Yuck - Children's Books Book 2);The Great Storm;Books for Kids: Tommy Tiger Visits Veggie World: Illustration Book (Ages 3-8),Short Stories for Kids, Kids Books, Bedtime Stories For Kids, Children Books, Early Readers;Bees Like Flowers (Mummy Nature #2);Good Night, Good Night: A Going to Sleep Picture Book - A Rhyming Bedtime Story, Early/Beginner Readers, Children's book, Picture Book, kids book collection, Funny humor ebook, Education;Harry's Spooky Surprise!  (Harry The Happy Mouse #3);Dinosaur and Monster and The Magic Carpet (Dinosaur and Monster stories Book 1);Wiggly the Worm;Baby Turtle Searches for the Sun;Bedtime Little Bear;The Tale of the Clownfish and the Great Shark;I Am Not Afraid To Fail (Persistence Project Book 1)",kindle kids children childrens picture-books children-s owned childrens-books kids-books e-books,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,18366683,Cedric The Shark...Get's Toothache!,MissingISBN,Kay Carter,2013.0,Kay Carter Bedtime Stories For Children,eng,"Meet Cedric, a little boy shark who loves adventures and playing with his friends. <br />Cedric loves candy, lollies and toffees. But what happens when he gets greedy? <br /> Can his friend Billy the sea lion help him out? <br />A visit to Mary puts things right and Cedric learns a sound lesson.<br /><br />All Kay Carter's pre-school children's picture books contain the magical story world of cartoon friends and their adventures while growing up. A favorite Bedtime Story for children and adults alike. <br /><b>Don't Miss Out On The Other Books In This Series. Click my Author name above. Suited to ages 2-6 years old but will often remain a favorite once children start reading for themselves.</b><br /> Scroll back up and add to cart today!<br />Click the 'Look Inside' feature before you buy to take a sneak peek!<br />Amazon Prime Members - Borrow a copy now FREE! <br /><br />The Bedtime Stories for Children Series eBook Categories:<br />- Children's Picture Books<br />- Pre-school Children's Book <br />- Bedtime Stories For Children<br />- Rhyming Picture Books<br />- Children's Books<br />- Stories in Verse",33,517,2013.0,35.0,Kindle Edition,False,"The Tale of the Clownfish and the Great Shark;Baby Turtle Searches for the Sun;The Jungle Crew;Wiggly the Worm;Crabby the Crab;The Magical Zoo #1;Dinosaur and Monster and The Magic Carpet (Dinosaur and Monster stories Book 1);Boris to the Rescue (My Monster #1);Finley the Fish;5 Minute Tales - Bedtime Stories;Pomodoro Penguin Makes a Friend;Funny Dog Jokes for Kids! (100+ Clean Jokes for Children): 100+ Funny and Hilarious Dog Jokes (Funny and Hilarious Joke Book for Kids);Me Tawk Funny;Bedtime Little Bear;What Reggie Did on the Weekend: Seriously! (The Reggie Books Book 1);The Ant Thief (Bed Time Tales, #2);Christmas Stories for Kids;Books for Kids: LOL! (Funny Jokes for Kids): 101 Jokes for Kids - Games & Puzzles - Kids Jokes - Jokes for Children",children picture-book childrens kids kindle children-s-book killian under-x1f4af-pages toddler-young-child read-2019,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,17880215,Little Red Riding Hood,MissingISBN,Calee M. Lee,2013.0,Xist Publishing,en-GB,Little Red Riding Hood,1,23,2013.0,28.0,Kindle Edition,False,The Mysterious Garden (Rebekah - Girl Detective #1),books-i-read-to-my-kid izzys-books-2018 books-ive-read-with-izzy library free children-s-books 4and2the3kids owned children-books picture-books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367596409l/17880215._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367596409l/17880215._SX98_.jpg
0,16101018,The Day the Crayons Quit,0399255370,Drew Daywalt,2013.0,Philomel Books,eng,"Poor Duncan just wants to color. But when he opens his box of crayons, he finds only letters, all saying the same thing: We quit!<br /><br />Beige is tired of playing second fiddle to Brown. Blue needs a break from coloring all that water, while Pink just wants to be used. Green has no complaints, but Orange and Yellow are no longer speaking to each other. <br /><br />What is Duncan to do? Debut author Drew Daywalt and <i>New York Times</i> bestseller Oliver Jeffers create a colorful solution in this playful, imaginative story that will have children laughing and playing with their crayons in a whole new way.",4234,40684,2013.0,30.0,Hardcover,True,"Don't Let the Pigeon Drive the Bus!;The Book with No Pictures;Stuck;Dragons Love Tacos;I Want My Hat Back;The Rainbow Fish;The Pigeon Needs a Bath!;Lost and Found (The Boy, #2);The Gruffalo;A Bad Case of Stripes;Jim and the Beanstalk;The Heart and the Bottle;The Incredible Book Eating Boy;Click, Clack, Moo: Cows That Type;Owl Babies;That Rabbit Belongs to Emily Brown;The True Story of the 3 Little Pigs;Press Here",picture-books childrens children-s-books picture-book children children-s kids favorites childrens-books humor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397425766l/16101018._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397425766l/16101018._SX98_.jpg
0,17203352,The Jungle Book,MissingISBN,Rudyard Kipling,1893.0,MissingPublisher,en-GB,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3293,98451,1893.0,177.0,Kindle Edition,True,"The Merry Adventures of Robin Hood;Pinocchio;Treasure Island;Peter Pan;Gulliver's Travels;The Wonderful Wizard of Oz (Oz, #1);Black Beauty;White Fang;Around the World in Eighty Days (Extraordinary Voyages, #11);The Wind in the Willows;Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1);Journey to the Center of the Earth (Extraordinary Voyages, #3);Robinson Crusoe (Robinson Crusoe #1);The Prince and the Pauper;Mary Poppins (Mary Poppins, #1);The Call of the Wild;Aesop's Fables;Heidi (Heidi, #1-2)",classics fiction childrens classic fantasy owned children books-i-own kindle adventure,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371114472l/17203352._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371114472l/17203352._SX98_.jpg
0,20821105,The Fault in Our Stars,0147513731,John Green,2014.0,Penguin,eng,"John Green's brilliant #1 bestselling novel ""The Fault in Our Stars"" is now a major motion picture starring Shailene Woodley, Ansel<br />Elgort, Laura Dern, and Willem Dafoe, in movie theaters June 6, 2014! <br />Includes a full-color insert of stills from the movie! <br />TODAY Book Club pick<br /> TIME Magazine's #1 Fiction Book of 2012 <br /> ""The greatest romance story of this decade."" --""Entertainment Weekly"" <br /> -Millions of copies sold- <br /> #1 New York Times Bestseller<br /> #1 Wall Street Journal Bestseller<br /> #1 USA Today Bestseller<br /> #1 International Bestseller<br /> #1 Indie Bestseller <br /> Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten. <br /> Insightful, bold, irreverent, and raw, ""The Fault in Our Stars"" brilliantly explores the funny, thrilling, and tragic business of being alive and in love.",151819,3247558,2012.0,313.0,Paperback,False,"Twilight (Twilight, #1);Divergent (Divergent, #1);The Hunger Games (The Hunger Games, #1);Fifty Shades of Grey (Fifty Shades, #1);Harry Potter and the Sorcerer's Stone (Harry Potter, #1);The Notebook (The Notebook, #1);Eleanor & Park;The Perks of Being a Wallflower;Me Before You (Me Before You, #1);To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1);Pride and Prejudice;If I Stay (If I Stay, #1);To Kill a Mockingbird (To Kill a Mockingbird, #1);Gone Girl;Fangirl;The Great Gatsby;The Giver (The Giver, #1);City of Bones (The Mortal Instruments, #1)",favorites young-adult fiction romance ya books-i-own contemporary owned favourites realistic-fiction,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394995335l/20821105._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394995335l/20821105._SX98_.jpg
0,8493424,"Up and Down (The Boy, #4)",0399255451,Oliver Jeffers,2010.0,Philomel Books,eng,"<b>From the illustrator of the #1 smash hit<i> The Day the Crayons Quit </i>comes a humorous, resonant tale about the value of shared experiences.</b><br /><br />A penguin has wings for a reason . . . doesn't he? Having a best friend with his own airplane is one thing, but actually experiencing what it feels like to fly by himself? Here is one penguin who believes this is precisely what he needs to feel complete. Only . . . if flying by himself is so wonderful, then why does he feel so empty?Because some experiences are better shared. (And penguins are much happier on the ground.)<br /><br />Oliver Jeffers delivers the perfect companion to his much-loved <i>Lost and Found</i>. Penguins everywhere will take flight in delight.<br /> <br /><br />",265,3139,2010.0,40.0,Hardcover,True,"Farmer Duck;The Storm Whale;Imaginary Fred;The Bear and the Piano;Little Owl Lost;Shh! We Have a Plan;Handa's Surprise: Read and Share;The Big Umbrella;The Day the Crayons Quit;Colette's Lost Pet;Just Because;Grandad's Island;Great Joy;Beegu;The Day the Crayons Came Home;I Am Love: A Book of Compassion;Can't You Sleep, Little Bear?;Gorilla",picture-books picture-book childrens friendship children-s-books kids children-s children penguins childrens-books,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,8152092,Heavy Metal Mater and Other Tall Tales (Disney/Pixar Cars),0736427228,Frank Berrios,2010.0,RH/Disney,eng,"Mater is up to his old tricks again, with three new tall tales in one fantastic hardcover storybook for boys ages 3 to 7! Mater tells Lightning McQueen how he started a heavy metal band, became a hot-rod racer in Tokyo, and had a close encounter with a UFO! This follow-up to <i>Mater's Tall Tales</i> is a must-have for all fans of Disney•Pixar's <i>Cars</i> and <i>Cars Toons.</i>",4,50,2010.0,80.0,Hardcover,False,"Mater and the Easter Buggy;The Journey Home (Disney/Pixar The Good Dinosaur) (Step into Reading);There Was an Old Mermaid Who Swallowed a Shark!;Life as a Pioneer;Life on a Wagon Train;Neil Armstrong;A Pony with Her Writer: The Story of Marguerite Henry and Misty;Hedgie's Surprise;Home for Christmas;A Picture Book of Daniel Boone (Picture Book Biographies) (Picture Book Biography);Cars 2 Big Golden Board Book (Disney/Pixar Cars 2);One Giant Leap: The Story of Neil Armstrong;My Little Golden Book about the First Moon Landing;Neil Armstrong;Buzz's Space Adventure & Sunnyside Boot Camp: 2 Books in 1 (Toy Story);I Survived The Great Molasses Flood, 1919 (I Survived, #19);Mater's Tall Tales: 3 Books in 1 (Disney/Pixar Cars Toon);Troop Transport",disney children children-s-books cars my-books owned picture-books picture-book childrens-books give-away-read,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,33606660,I'd Rather Be Reading: A Library of Art for Book Lovers,1452155119,Guinevere de la Mare,2017.0,Chronicle Books,eng,"For anyone who'd rather be reading than doing just about anything else, this book is the ultimate must-have. In this visual ode to all things bookish, readers will get lost in page after page of beautiful contemporary art, photography, and illustrations depicting the pleasures of books. Artwork from the likes of Jane Mount, Lisa Congdon, Julia Rothman, and Sophie Blackall is interwoven with text from essayist Maura Kelly, bestselling author Gretchen Rubin, and award-winning author and independent bookstore owner Ann Patchett. Rounded out with poems, quotations, and aphorisms celebrating the joys of reading, this lovingly curated compendium is a love letter to all things literary, and the perfect gift for bookworms everywhere.",294,1090,2017.0,96.0,Hardcover,False,"I'd Rather Be Reading: The Delights and Dilemmas of the Reading Life;Bibliophile: An Illustrated Miscellany;What We Keep: 150 People Share the One Object that Brings Them Joy, Magic, and Meaning;Book Love;Minding the Store: A Big Story about a Small Business;Browsings: A Year of Reading, Collecting and Living with Books;Unpacking My Library: Writers and Their Books;Dear Fahrenheit 451: Love and Heartbreak in the Stacks;The Measure of Our Lives: A Gathering of Wisdom;The Tiny Book of Tiny Pleasures;Beyond These Walls: Rethinking Crime and Punishment in the United States;The Salamander Room;What a Difference a Mom Makes: The Indelible Imprint a Mom Leaves on Her Son's Life;Everything I Need to Know About Love I Learned From a Little Golden Book;Water-Walking: Discovering and Obeying Your Call to Radical Discipleship;IntersectionAllies: We Make Room for All;How to Spot a Hipster;Os Meus Sentimentos",non-fiction books-about-books nonfiction art essays read-in-2018 ebook library books-on-books favorites,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492857258l/33606660._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492857258l/33606660._SX98_.jpg
0,1059042,The Magic Paintbrush,0333964438,Julia Donaldson,2004.0,Pan Childrens,eng,"As Shen plays and draws pictures in the sand, a mysterious man gives her a magic paintbrush. She paints fish, pots and ladders and watches them come to life for the poor people in her village. But when the Emperor hears of this, how can Shen outwit his greedy plans?",46,312,2003.0,32.0,Paperback,False,"How to Catch a Star (The Boy, #1);I Am Henry Finch;Owl Babies;Grandad's Island;Snowball;Beegu;In My Heart: A Book of Feelings;The Storm Whale;Elmer and the Lost Teddy;Lost and Found (The Boy, #2);Window;Michael Rosen's Sad Book;Ruby’s Worry;Jim and the Beanstalk;The Day the Crayons Quit;The Tiger Who Came to Tea;This Moose Belongs to Me;Voices in the Park",picture-books children poetry childrens picture-book children-s-books china magic children-s art,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,7861053,Rework,0091929784,Jason Fried,2010.0,Vermilion,eng,"From the founders of the trailblazing software company 37signals, here is a <i>different </i>kind of business book - one that explores a new reality. Today, anyone can be in business. Tools that used to be out of reach are now easily accessible. Technology that cost thousands is now just a few pounds or even free. Stuff that was impossible just a few years ago is now simple.<br /><br />That means anyone can start a business. And you can do it without working miserable 80-hour weeks or depleting your life savings. You can start it on the side while your day job provides all the cash flow you need. Forget about business plans, meetings, office space - you don't need them.<br /><br />With its straightforward language and easy-is-better approach, <i>Rework</i> is the perfect playbook for anyone who's ever dreamed of doing it on their own. Hardcore entrepreneurs, small-business owners, people stuck in day jobs who want to get out, and artists who don't want to starve anymore will all find valuable inspiration and guidance in these pages.<br /><br />It's time to rework work.",3760,130362,2010.0,288.0,Paperback,False,"The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses;Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality;Zero to One: Notes on Startups, or How to Build the Future;The 4-Hour Workweek;The Tipping Point: How Little Things Can Make a Big Difference;How to Win Friends and Influence People;The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change;Start with Why: How Great Leaders Inspire Everyone to Take Action;Free: The Future of a Radical Price;The Personal MBA: Master the Art of Business;The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It;Getting Things Done: The Art of Stress-Free Productivity;Rich Dad, Poor Dad;Remote: Office Not Required;The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers;Made to Stick: Why Some Ideas Survive and Others Die;Delivering Happiness: A Path to Profits, Passion, and Purpose;Crush It!: Why Now Is the Time to Cash In on Your Passion",business non-fiction entrepreneurship favorites nonfiction management work productivity self-help startup,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346255766l/7861053._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346255766l/7861053._SX98_.jpg
0,6472357,Mater's Tall Tales: 3 Books in 1 (Disney/Pixar Cars Toon),0736426388,Walt Disney Company,2009.0,RH/Disney,eng,"Did you know that Mater was once the famous bulldozer fighter, El Materdor? Or that he was a daredevil named Mater the Greater? Or that he was a heroic rescue truck? Three of Mater’s tall tales are collected in one fantastic hardcover storybook featuring Mater, Lightning McQueen, and all their friends from <i>Cars</i>.",11,85,2009.0,80.0,Hardcover,False,"Disney's The Lion King;Pinocchio;Le lion qui disait toujours NON ! (Mamie Poule raconte, #3);How to Write a Thesis;Must We Divide History Into Periods?;Super Animals! (Disney Zootopia) (Step into Reading) (Step 2);Pete the Cat Checks Out the Library;Creepy Carrots!;Life on a Wagon Train;Life as a Pioneer;Neil Armstrong;A Pony with Her Writer: The Story of Marguerite Henry and Misty;I Survived The Great Molasses Flood, 1919 (I Survived, #19);Hedgie's Surprise;Heavy Metal Mater and Other Tall Tales (Disney/Pixar Cars);Cars 2 Big Golden Board Book (Disney/Pixar Cars 2);Home for Christmas;A Picture Book of Daniel Boone (Picture Book Biographies) (Picture Book Biography)",children-s-books kids-books kids story-books disney default children owned childrens books-i-own,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462236l/6472357._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320462236l/6472357._SX98_.jpg
0,7047481,The Ring O'Bells mystery,MissingISBN,Enid Blyton,1974.0,Armada Books,eng,"Ketika Roger, Diana, dan Snubby harus tinggal di desa Ring O' Bells, sahabat mereka Barney dan monyetnya, Miranda, memutuskan untuk bergabung dengan mereka. Barney harus menumpang truck untuk mencapai tempat itu.<br />Ia kemalaman, dan terpaksa memilih tidur di gedung Ring O' Bells yang kini di jadikan museum.<br /><br />Malam itu berbagai peristiwa seram terjadi. Suara-suara aneh dari lorong rahasia, orang orang yang bersikap kasar...<br /><br />Ada yg tidak beres di Gedung Ring O' Bells. Dan keempat sahabat itu memutuskan untuk menyelidiki hal itu sampai tuntas.",24,871,1951.0,192.0,Paperback,True,"Gentleman Jack (Movie Tie-In): The Real Anne Lister;The Secret Diaries of Miss Anne Lister;One Special Sleepover;One Starry Night;One Perfect Day;Bear's House of Books;One Noisy Night;The Way of All Flesh;Why Shoot a Butler?;The Skylarks’ War;Wimpy Kid Movie Diary: The Next Chapter;Knee-High to a Knight;The Shrimp;Judy Moody Gets Famous! (Judy Moody, #2);Billionaire Boy;The Bungalow Mystery (Nancy Drew Mystery Stories, #3);The Hidden Staircase (Nancy Drew Mystery Stories #2);High Rhulain (Redwall, #18)",enid-blyton childrens children mystery childhood fiction children-s owned adventure default,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,1420147,Lost and Found,0007150350,Oliver Jeffers,2005.0,HarperCollinsChildren’sBooks,en-GB,"A wonderful story about the meaning of loneliness and the importance of friendship.<br /><br /><br />One day a penguin arrives on a boy’s door step.<br /><br /><br />The boy decides the penguin must be lost and tries to return him. But no one seems to be missing a penguin.<br /><br /><br />So the boy decides to take the penguin home himself, and they set out in his rowing boat on a journey to the South Pole.<br /><br /><br />But when they get there, the boy discovers that maybe home wasn’t what the penguin was looking for after all…",652,7906,2004.0,130.0,Hardcover,True,"Owl Babies;The Day the Crayons Quit;Beegu;The Hug;Tadpole's Promise;Supertato;The Storm Whale;Handa's Surprise: Read and Share;Traction Man Is Here!;Gorilla;Grandad's Island;The Day the Crayons Came Home;The Tiger Who Came to Tea;The Paper Dolls;Billy and the Beast;Voices in the Park;Not Now, Bernard;Accidental Trouble Magnet (Planet Omar, #1)",picture-books picture-book children childrens children-s-books friendship kids children-s animals childrens-books,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
0,35507157,The Secret Garden,MissingISBN,Frances Hodgson Burnett,1910.0,MissingPublisher,eng,"The orphaned Mary Lennox is sullen, ill tempered, and unloved when she’s sent to live with her uncle, Archibald Craven. A man consumed by grief over the death of his wife, Archibald has allowed his sprawling estate on the moors to fall into grim disrepair. It’s when Mary begins tending to her late aunt’s mysterious garden - locked up and neglected for years - that she discovers its life-changing secrets and a flowering rejuvenation of the human spirit.<br /><br />Out of this dark, closed-off world and a child’s innate curiosity about life and death comes one of the most transformative coming-of-age novels ever written.<br /><br />AmazonClassics brings you timeless works from the masters of storytelling. Ideal for anyone who wants to read a great work for the first time or rediscover an old favorite, these new editions open the door to literature’s most unforgettable characters and beloved worlds.<br /><br /><b>Revised edition: Previously published as <i>The Secret Garden</i>, this edition of <i>The Secret Garden (AmazonClassics Edition)</i> includes editorial revisions.</b>",16766,829893,1910.0,130.0,Paperback,False,"Anne of Green Gables (Anne of Green Gables, #1);Matilda;Charlotte's Web;The Cat in the Hat;James and the Giant Peach;Charlie and the Chocolate Factory (Charlie Bucket, #1);Little Women;The Little Prince;The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1);Where the Wild Things Are;The BFG;Green Eggs and Ham;The Giving Tree;Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1);The Witches;The Wonderful Wizard of Oz (Oz, #1);The Very Hungry Caterpillar;Winnie-the-Pooh (Winnie-the-Pooh, #1)",classics favorites fiction childrens classic children young-adult books-i-own owned children-s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502418539l/35507157._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502418539l/35507157._SX98_.jpg
