Id,Title,ISBN,Author,Rating,AddDate,ReadDate,ReadYear,ReadWeekday,Format
9339970,"Bargains and Betrayals (13 to Life, #3)",0312609167,Shannon Delany,0,08/16/11,08/16/11,2011,Tue,Paperback
